1,4,21,1196,0,0,1,2
1,4,22,1182,1,1,1,3
1,4,23,826,1,1,1,2
1,4,24,2002,1,1,1,1
1,4,25,2146,0,0,1,3
1,4,26,652,1,1,1,1
1,4,27,878,1,1,1,2
1,4,28,2256,0,1,0,3
1,4,29,1422,0,0,1,2
1,4,30,1346,1,1,1,2
1,5,1,1880,0,0,1,3
1,5,2,2150,1,1,1,3
1,5,3,960,1,1,1,2
1,5,4,1796,0,0,1,2
1,5,5,1930,1,1,1,3
1,5,6,872,0,0,1,1
1,5,7,1876,1,1,1,2
1,5,8,1730,1,1,1,3
1,5,9,1310,0,0,1,2
1,5,10,652,1,1,1,1
1,5,11,852,1,1,1,2
1,5,12,1674,0,0,1,3
1,5,13,1916,0,0,1,2
1,5,14,2838,0,0,1,3
1,5,15,3440,0,0,1,3
1,5,16,1678,0,0,1,2
1,5,17,1800,0,0,1,3
1,5,18,1406,0,0,1,1
1,5,19,1242,1,1,1,3
1,5,20,1344,0,0,1,1
1,5,21,2428,0,1,0,3
1,5,22,1544,0,0,1,1
1,5,23,776,1,1,1,1
1,5,24,1078,0,0,1,1
1,5,25,972,1,1,1,1
1,5,26,2118,1,1,1,2
1,5,27,1300,0,0,1,2
1,5,28,1596,1,1,1,2
1,5,29,2260,1,1,1,1
1,5,30,1970,1,1,1,1
2,1,1,3166,0,1,0,3
2,1,2,1848,1,1,1,3
2,1,3,734,1,1,1,1
2,1,4,1112,1,1,1,1
2,1,5,1172,1,1,1,2
2,1,6,808,1,1,1,1
2,1,7,3034,0,0,1,1
2,1,8,3010,0,0,1,3
2,1,9,932,0,0,1,1
2,1,10,2504,0,0,1,3
2,1,11,872,1,1,1,1
2,1,12,2300,0,1,0,3
2,1,13,3102,0,0,1,3
2,1,14,776,1,1,1,2
2,1,15,926,0,0,1,2
2,1,16,1124,1,1,1,2
2,1,17,1006,1,1,1,2
2,1,18,3324,0,0,1,2
2,1,19,1220,0,0,1,1
2,1,20,1718,1,1,1,3
2,1,21,3676,0,0,1,3
2,1,22,1346,1,1,1,2
2,1,23,1628,0,0,1,1
2,1,24,3340,0,0,1,3
2,1,25,2116,0,0,1,2
2,1,26,666,1,1,1,1
2,1,27,1306,1,1,1,3
2,1,28,2320,0,0,1,2
2,1,29,1064,0,0,1,2
2,1,30,2106,1,0,0,1
2,2,1,1378,1,1,1,2
2,2,2,3224,0,0,1,3
2,2,3,1060,1,1,1,2
2,2,4,564,1,1,1,1
2,2,5,792,1,1,1,1
2,2,6,748,1,1,1,3
2,2,7,1332,1,1,1,3
2,2,8,1496,0,0,1,1
2,2,9,1058,1,1,1,1
2,2,10,2084,0,0,1,1
2,2,11,2788,0,0,1,3
2,2,12,1852,1,1,1,1
2,2,13,668,1,1,1,2
2,2,14,1628,0,0,1,2
2,2,15,786,1,1,1,1
2,2,16,766,0,0,1,1
2,2,17,2590,0,0,1,3
2,2,18,3098,0,0,1,3
2,2,19,2468,0,0,1,2
2,2,20,3230,0,0,1,3
2,2,21,1834,0,0,1,2
2,2,22,1156,0,0,1,1
2,2,23,1666,0,0,1,2
2,2,24,786,1,1,1,3
2,2,25,1102,0,0,1,2
2,2,26,1306,1,1,1,2
2,2,27,1362,1,1,1,3
2,2,28,714,1,1,1,2
2,2,29,942,1,1,1,3
2,2,30,970,0,0,1,1
2,3,1,1066,1,1,1,1
2,3,2,1104,0,0,1,1
2,3,3,1292,0,0,1,1
2,3,4,772,1,1,1,2
2,3,5,2066,1,1,1,2
2,3,6,1606,0,0,1,2
2,3,7,798,0,0,1,2
2,3,8,1890,0,0,1,1
2,3,9,1902,0,0,1,3
2,3,10,650,1,1,1,1
2,3,11,1220,1,1,1,2
2,3,12,2530,0,0,1,3
2,3,13,2294,0,0,1,1
2,3,14,952,1,1,1,1
2,3,15,2772,0,0,1,3
2,3,16,854,1,1,1,1
2,3,17,610,1,1,1,2
2,3,18,632,0,0,1,1
2,3,19,620,1,1,1,1
2,3,20,1522,0,0,1,2
2,3,21,2724,0,0,1,3
2,3,22,1506,1,1,1,3
2,3,23,1134,1,1,1,2
2,3,24,1198,1,1,1,3
2,3,25,1560,1,1,1,3
2,3,26,966,1,1,1,3
2,3,27,904,0,0,1,2
2,3,28,952,1,1,1,3
2,3,29,2628,0,0,1,3
2,3,30,1612,0,0,1,2
2,4,1,896,1,0,0,1
2,4,2,1298,0,0,1,1
2,4,3,1930,0,0,1,3
2,4,4,1362,1,1,1,3
2,4,5,746,1,1,1,1
2,4,6,794,1,1,1,2
2,4,7,790,1,1,1,1
2,4,8,3146,0,0,1,3
2,4,9,1214,1,1,1,3
2,4,10,862,1,1,1,1
2,4,11,626,1,1,1,1
2,4,12,1920,0,0,1,2
2,4,13,586,1,1,1,1
2,4,14,882,1,1,1,2
2,4,15,2004,1,1,1,2
2,4,16,1244,1,1,1,3
2,4,17,3082,0,0,1,2
2,4,18,1422,1,1,1,3
2,4,19,2314,1,1,1,3
2,4,20,1764,0,0,1,2
2,4,21,2132,0,0,1,2
2,4,22,2824,0,0,1,3
2,4,23,1878,0,0,1,3
2,4,24,1626,0,1,0,2
2,4,25,1328,0,0,1,1
2,4,26,844,0,0,1,1
2,4,27,4482,0,0,1,3
2,4,28,1054,1,1,1,2
2,4,29,4302,0,0,1,2
2,4,30,2526,0,0,1,1
2,5,1,1522,0,0,1,1
2,5,2,644,1,1,1,1
2,5,3,2014,0,0,1,3
2,5,4,1414,0,0,1,3
2,5,5,1738,1,1,1,3
2,5,6,2660,0,0,1,3
2,5,7,4360,0,0,1,1
2,5,8,3016,0,0,1,2
2,5,9,986,1,1,1,1
2,5,10,1402,0,0,1,1
2,5,11,1702,1,1,1,2
2,5,12,2462,0,0,1,3
2,5,13,1272,1,1,1,2
2,5,14,1306,1,1,1,3
2,5,15,898,1,1,1,1
2,5,16,1418,1,1,1,3
2,5,17,1006,1,1,1,2
2,5,18,1036,0,0,1,1
2,5,19,1672,0,0,1,2
2,5,20,2602,0,0,1,2
2,5,21,1054,1,1,1,2
2,5,22,2166,0,0,1,2
2,5,23,854,1,1,1,1
2,5,24,2252,1,1,1,3
2,5,25,1172,0,0,1,1
2,5,26,1032,1,1,1,3
2,5,27,2228,1,1,1,1
2,5,28,1164,1,1,1,2
2,5,29,4306,0,0,1,3
2,5,30,2104,0,0,1,2
3,1,1,2216,1,1,1,3
3,1,2,804,1,1,1,1
3,1,3,1366,1,1,1,1
3,1,4,1264,0,0,1,2
3,1,5,1874,1,1,1,3
3,1,6,1200,1,1,1,2
3,1,7,1120,1,1,1,2
3,1,8,1154,0,0,1,2
3,1,9,1360,1,1,1,1
3,1,10,1626,0,0,1,3
3,1,11,872,1,1,1,3
3,1,12,1788,0,0,1,2
3,1,13,1738,0,0,1,3
3,1,14,1052,1,1,1,1
3,1,15,1070,0,0,1,1
3,1,16,1052,1,1,1,3
3,1,17,1710,0,0,1,1
3,1,18,1268,1,1,1,3
3,1,19,920,1,1,1,1
3,1,20,2502,0,0,1,1
3,1,21,1564,0,0,1,2
3,1,22,1016,1,1,1,2
3,1,23,2710,0,0,1,2
3,1,24,1958,0,0,1,3
3,1,25,3322,0,0,1,3
3,1,26,988,1,1,1,2
3,1,27,946,0,0,1,1
3,1,28,1518,1,1,1,2
3,1,29,2272,0,0,1,3
3,1,30,2156,0,0,1,1
3,2,1,5116,0,0,1,1
3,2,2,1704,0,0,1,3
3,2,3,1304,0,0,1,1
3,2,4,1150,1,1,1,2
3,2,5,1284,1,1,1,1
3,2,6,1358,0,0,1,2
3,2,7,1138,1,1,1,1
3,2,8,930,0,0,1,1
3,2,9,1040,1,1,1,2
3,2,10,1114,0,0,1,2
3,2,11,1518,0,1,0,1
3,2,12,3038,1,1,1,2
3,2,13,1668,0,0,1,2
3,2,14,3582,1,1,1,2
3,2,15,3598,1,1,1,3
3,2,16,1892,0,0,1,3
3,2,17,1664,0,0,1,2
3,2,18,1466,0,0,1,3
3,2,19,1282,0,0,1,1
3,2,20,4804,1,1,1,3
3,2,21,3838,0,0,1,3
3,2,22,2410,0,0,1,3
3,2,23,1954,1,1,1,3
3,2,24,856,1,1,1,1
3,2,25,1742,1,1,1,2
3,2,26,2616,1,1,1,1
3,2,27,1522,0,0,1,2
3,2,28,924,0,0,1,1
3,2,29,2476,1,1,1,3
3,2,30,1148,1,1,1,3
3,3,1,1960,0,0,1,1
3,3,2,2018,1,1,1,3
3,3,3,3424,0,0,1,3
3,3,4,1282,1,1,1,1
3,3,5,1194,0,0,1,1
3,3,6,1526,0,0,1,3
3,3,7,1216,1,1,1,1
3,3,8,1408,1,1,1,2
3,3,9,2194,0,0,1,3
3,3,10,2142,0,0,1,2
3,3,11,1240,1,1,1,1
3,3,12,958,1,1,1,2
3,3,13,762,1,1,1,2
3,3,14,1136,1,1,1,1
3,3,15,834,1,1,1,2
3,3,16,2186,0,0,1,2
3,3,17,2480,0,0,1,2
3,3,18,2280,0,0,1,3
3,3,19,866,0,0,1,1
3,3,20,2294,0,0,1,2
3,3,21,2242,1,1,1,3
3,3,22,1138,0,0,1,1
3,3,23,1546,0,0,1,3
3,3,24,1402,0,0,1,2
3,3,25,1144,1,1,1,2
3,3,26,920,1,1,1,1
3,3,27,1800,1,1,1,3
3,3,28,1132,1,1,1,3
3,3,29,1116,0,0,1,1
3,3,30,1062,1,1,1,3
3,4,1,2158,1,1,1,1
3,4,2,1934,1,1,1,2
3,4,3,2670,0,0,1,2
3,4,4,1602,1,1,1,2
3,4,5,2084,1,1,1,3
3,4,6,1412,1,1,1,2
3,4,7,984,0,0,1,1
3,4,8,1856,0,0,1,3
3,4,9,728,1,1,1,3
3,4,10,818,0,0,1,1
3,4,11,802,1,1,1,1
3,4,12,1630,0,0,1,3
3,4,13,850,1,1,1,1
3,4,14,1968,1,1,1,3
3,4,15,1996,0,0,1,2
3,4,16,934,1,1,1,1
3,4,17,996,0,0,1,1
3,4,18,882,1,1,1,3
3,4,19,1316,0,0,1,3
3,4,20,1210,0,0,1,2
3,4,21,1234,0,0,1,2
3,4,22,1880,0,0,1,3
3,4,23,1190,0,0,1,1
3,4,24,976,1,1,1,3
3,4,25,712,0,0,1,1
3,4,26,1540,1,1,1,2
3,4,27,1860,0,0,1,2
3,4,28,1028,0,0,1,3
3,4,29,718,1,1,1,2
3,4,30,746,1,1,1,1
3,5,1,1624,1,1,1,3
3,5,2,708,0,0,1,1
3,5,3,1682,0,0,1,3
3,5,4,1026,0,0,1,1
3,5,5,804,0,0,1,1
3,5,6,1398,0,0,1,3
3,5,7,1476,0,0,1,2
3,5,8,962,0,0,1,2
3,5,9,1004,0,0,1,2
3,5,10,898,1,1,1,2
3,5,11,1202,0,0,1,1
3,5,12,772,0,0,1,1
3,5,13,1010,1,1,1,2
3,5,14,888,0,1,0,3
3,5,15,858,1,1,1,1
3,5,16,1808,0,0,1,2
3,5,17,1796,0,0,1,2
3,5,18,1218,1,1,1,2
3,5,19,1626,0,1,0,3
3,5,20,1168,1,1,1,1
3,5,21,1902,1,1,1,1
3,5,22,2632,0,0,1,3
3,5,23,1392,0,0,1,3
3,5,24,1454,1,1,1,3
3,5,25,2014,1,1,1,1
3,5,26,1276,1,1,1,2
3,5,27,1358,1,1,1,3
3,5,28,1016,0,0,1,3
3,5,29,1012,1,1,1,2
3,5,30,874,1,1,1,1
4,1,1,4228,0,0,1,3
4,1,2,1792,0,0,1,1
4,1,3,2446,1,1,1,3
4,1,4,1138,1,1,1,1
4,1,5,1828,0,0,1,2
4,1,6,4318,1,1,1,1
4,1,7,1466,0,0,1,2
4,1,8,2064,1,1,1,2
4,1,9,3116,0,0,1,2
4,1,10,7994,1,1,1,3
4,1,11,1066,1,1,1,2
4,1,12,1426,1,1,1,3
4,1,13,2212,1,1,1,2
4,1,14,2784,0,0,1,3
4,1,15,3194,1,1,1,3
4,1,16,2352,1,1,1,1
4,1,17,660,1,1,1,1
4,1,18,3398,0,0,1,1
4,1,19,2208,0,0,1,3
4,1,20,1276,0,0,1,1
4,1,21,606,0,0,1,1
4,1,22,2486,1,1,1,1
4,1,23,1876,0,0,1,2
4,1,24,1650,0,0,1,3
4,1,25,5342,1,1,1,3
4,1,26,7154,0,0,1,3
4,1,27,1664,1,1,1,2
4,1,28,2122,0,0,1,2
4,1,29,3230,1,1,1,2
4,1,30,1874,0,0,1,1
4,2,1,2548,0,0,1,2
4,2,2,1758,1,1,1,3
4,2,3,1838,1,1,1,2
4,2,4,3808,0,0,1,3
4,2,5,944,0,0,1,1
4,2,6,796,0,0,1,2
4,2,7,1360,1,1,1,3
4,2,8,1552,1,1,1,1
4,2,9,4128,1,1,1,3
4,2,10,1752,0,0,1,3
4,2,11,3034,1,1,1,3
4,2,12,1554,0,0,1,1
4,2,13,1792,1,1,1,1
4,2,14,4390,1,1,1,3
4,2,15,2236,0,0,1,1
4,2,16,1820,0,0,1,2
4,2,17,1582,1,1,1,2
4,2,18,1802,0,0,1,2
4,2,19,2080,0,0,1,3
4,2,20,1304,1,1,1,2
4,2,21,926,0,0,1,1
4,2,22,1780,0,0,1,3
4,2,23,1194,0,0,1,1
4,2,24,812,1,1,1,1
4,2,25,4038,0,0,1,3
4,2,26,5136,0,1,0,1
4,2,27,960,1,1,1,1
4,2,28,3660,1,1,1,2
4,2,29,700,1,1,1,2
4,2,30,2232,0,0,1,2
4,3,1,1700,0,1,0,2
4,3,2,8204,0,0,1,3
4,3,3,5854,0,0,1,3
4,3,4,2974,0,0,1,2
4,3,5,1348,1,1,1,3
4,3,6,4430,1,1,1,3
4,3,7,1032,0,0,1,2
4,3,8,700,0,0,1,1
4,3,9,3016,0,0,1,1
4,3,10,3026,1,1,1,2
4,3,11,1058,0,0,1,1
4,3,12,4354,0,0,1,3
4,3,13,1986,1,1,1,3
4,3,14,3156,1,1,1,2
4,3,15,1814,1,1,1,1
4,3,16,1650,1,1,1,2
4,3,17,2462,0,0,1,2
4,3,18,2720,1,1,1,3
4,3,19,720,0,0,1,1
4,3,20,3676,0,0,1,2
4,3,21,4186,0,0,1,3
4,3,22,1748,1,1,1,1
4,3,23,3182,1,1,1,2
4,3,24,5872,0,0,1,3
4,3,25,974,1,1,1,1
4,3,26,1512,1,1,1,1
4,3,27,1842,0,0,1,2
4,3,28,1082,1,1,1,1
4,3,29,5080,1,1,1,3
4,3,30,2624,0,0,1,1
4,4,1,1096,0,0,1,1
4,4,2,1268,1,1,1,3
4,4,3,1680,0,0,1,3
4,4,4,906,0,0,1,1
4,4,5,2234,1,1,1,1
4,4,6,5602,1,1,1,3
4,4,7,1644,0,0,1,3
4,4,8,1882,1,1,1,2
4,4,9,958,1,1,1,1
4,4,10,1312,0,0,1,1
4,4,11,2654,0,0,1,3
4,4,12,2052,0,0,1,2
4,4,13,808,1,1,1,1
4,4,14,2194,0,0,1,1
4,4,15,1696,1,1,1,2
4,4,16,3246,0,0,1,2
4,4,17,992,0,0,1,2
4,4,18,2240,1,1,1,3
4,4,19,3192,1,1,1,2
4,4,20,1358,0,0,1,3
4,4,21,1304,1,1,1,2
4,4,22,3056,1,1,1,3
4,4,23,2988,0,0,1,3
4,4,24,1104,0,1,0,2
4,4,25,1268,1,1,1,1
4,4,26,1136,1,1,1,1
4,4,27,1656,0,0,1,2
4,4,28,3108,0,0,1,2
4,4,29,1500,0,1,0,3
4,4,30,2014,0,0,1,1
4,5,1,1452,0,0,1,1
4,5,2,1420,0,0,1,1
4,5,3,2312,1,1,1,3
4,5,4,1202,1,1,1,3
4,5,5,1652,0,0,1,2
4,5,6,2408,1,1,1,3
4,5,7,1088,1,1,1,1
4,5,8,830,1,1,1,1
4,5,9,2078,0,0,1,2
4,5,10,1182,0,1,0,2
4,5,11,2754,1,1,1,1
4,5,12,3168,0,0,1,3
4,5,13,1178,0,0,1,3
4,5,14,2390,1,1,1,3
4,5,15,1422,0,0,1,3
4,5,16,2112,0,1,0,3
4,5,17,2622,0,0,1,3
4,5,18,1670,1,1,1,1
4,5,19,3184,1,1,1,2
4,5,20,1656,0,0,1,1
4,5,21,2330,0,0,1,2
4,5,22,1738,0,0,1,2
4,5,23,1926,0,0,1,1
4,5,24,894,1,1,1,2
4,5,25,2558,1,1,1,2
4,5,26,1734,1,1,1,2
4,5,27,2898,0,0,1,3
4,5,28,1070,0,0,1,1
4,5,29,2086,0,0,1,2
4,5,30,2406,1,1,1,1
5,1,1,946,1,1,1,1
5,1,2,2806,1,1,1,1
5,1,3,908,0,0,1,1
5,1,4,1356,1,1,1,2
5,1,5,1406,1,1,1,3
5,1,6,738,0,0,1,1
5,1,7,986,1,1,1,1
5,1,8,3402,0,0,1,3
5,1,9,0,9999,0,0,3
5,1,10,1422,1,1,1,3
5,1,11,970,0,0,1,1
5,1,12,1468,0,0,1,3
5,1,13,642,1,1,1,2
5,1,14,1916,1,1,1,2
5,1,15,1102,0,0,1,2
5,1,16,1138,0,0,1,2
5,1,17,1418,1,1,1,3
5,1,18,1086,1,1,1,3
5,1,19,740,1,1,1,1
5,1,20,1846,0,0,1,3
5,1,21,942,1,1,1,2
5,1,22,1050,0,0,1,1
5,1,23,1650,0,0,1,1
5,1,24,1808,1,1,1,3
5,1,25,1500,0,0,1,2
5,1,26,864,1,1,1,2
5,1,27,1924,0,0,1,3
5,1,28,1102,0,0,1,2
5,1,29,602,1,1,1,1
5,1,30,696,0,0,1,2
5,2,1,1442,1,1,1,3
5,2,2,716,0,0,1,2
5,2,3,1080,1,1,1,1
5,2,4,1148,0,0,1,2
5,2,5,1364,0,0,1,2
5,2,6,966,0,0,1,2
5,2,7,552,0,0,1,1
5,2,8,948,1,1,1,3
5,2,9,1200,1,1,1,1
5,2,10,1738,0,0,1,3
5,2,11,1076,1,1,1,3
5,2,12,1676,0,0,1,3
5,2,13,1734,0,0,1,3
5,2,14,1146,1,1,1,2
5,2,15,2090,0,0,1,3
5,2,16,1000,1,1,1,1
5,2,17,1502,1,1,1,3
5,2,18,976,0,0,1,2
5,2,19,2242,0,0,1,3
5,2,20,746,0,0,1,1
5,2,21,760,0,0,1,1
5,2,22,5120,1,1,1,2
5,2,23,730,0,0,1,1
5,2,24,652,1,1,1,1
5,2,25,630,1,1,1,1
5,2,26,994,1,1,1,2
5,2,27,1992,1,1,1,3
5,2,28,1042,0,0,1,1
5,2,29,1532,1,1,1,2
5,2,30,596,1,1,1,2
5,3,1,1070,1,1,1,2
5,3,2,2148,1,1,1,2
5,3,3,3086,0,0,1,2
5,3,4,3654,0,0,1,3
5,3,5,1112,0,0,1,2
5,3,6,1098,1,1,1,3
5,3,7,1302,0,0,1,1
5,3,8,798,0,0,1,1
5,3,9,928,1,1,1,3
5,3,10,3062,0,0,1,3
5,3,11,538,1,1,1,1
5,3,12,1096,1,1,1,2
5,3,13,582,1,1,1,1
5,3,14,1150,0,0,1,3
5,3,15,1246,0,0,1,2
5,3,16,1842,0,0,1,3
5,3,17,842,0,0,1,2
5,3,18,1560,1,1,1,3
5,3,19,574,1,1,1,1
5,3,20,4304,0,0,1,1
5,3,21,1078,0,0,1,1
5,3,22,644,1,1,1,2
5,3,23,1542,0,0,1,3
5,3,24,1556,0,0,1,2
5,3,25,930,1,1,1,3
5,3,26,1494,1,1,1,1
5,3,27,858,1,1,1,3
5,3,28,582,1,1,1,1
5,3,29,1470,1,1,1,2
5,3,30,964,0,0,1,1
5,4,1,3170,0,0,1,1
5,4,2,1530,0,0,1,1
5,4,3,628,1,1,1,1
5,4,4,960,0,0,1,2
5,4,5,1194,1,1,1,1
5,4,6,1236,0,0,1,3
5,4,7,930,1,1,1,2
5,4,8,1816,1,1,1,3
5,4,9,772,1,1,1,3
5,4,10,1498,0,0,1,3
5,4,11,1598,0,0,1,1
5,4,12,1304,0,0,1,2
5,4,13,710,1,1,1,2
5,4,14,762,1,1,1,1
5,4,15,2032,0,0,1,3
5,4,16,1182,1,1,1,3
5,4,17,1690,1,1,1,1
5,4,18,930,0,0,1,2
5,4,19,814,0,0,1,2
5,4,20,1808,0,0,1,3
5,4,21,1150,1,1,1,3
5,4,22,676,0,0,1,1
5,4,23,1250,1,1,1,2
5,4,24,800,0,0,1,2
5,4,25,580,1,1,1,2
5,4,26,1596,0,0,1,1
5,4,27,2256,0,0,1,3
5,4,28,1472,1,1,1,3
5,4,29,1270,0,1,0,2
5,4,30,632,1,1,1,1
5,5,1,806,1,1,1,2
5,5,2,880,1,0,0,1
5,5,3,2546,0,0,1,3
5,5,4,586,1,1,1,1
5,5,5,4588,0,0,1,2
5,5,6,2700,0,0,1,3
5,5,7,790,0,0,1,1
5,5,8,786,0,0,1,2
5,5,9,1174,1,1,1,2
5,5,10,1506,1,1,1,3
5,5,11,2724,0,0,1,2
5,5,12,1722,0,0,1,1
5,5,13,638,1,1,1,2
5,5,14,2370,0,0,1,3
5,5,15,1836,0,0,1,1
5,5,16,1918,0,0,1,3
5,5,17,888,1,1,1,3
5,5,18,650,1,1,1,1
5,5,19,652,1,1,1,1
5,5,20,862,0,0,1,2
5,5,21,1018,1,1,1,3
5,5,22,1094,0,1,0,3
5,5,23,2340,1,1,1,1
5,5,24,1874,0,0,1,2
5,5,25,1318,0,0,1,3
5,5,26,1062,0,0,1,1
5,5,27,1006,1,1,1,2
5,5,28,1276,1,1,1,2
5,5,29,606,1,1,1,1
5,5,30,1332,1,1,1,3
6,1,1,1458,1,1,1,3
6,1,2,2378,0,0,1,2
6,1,3,2100,0,0,1,2
6,1,4,1386,0,0,1,2
6,1,5,3210,0,1,0,3
6,1,6,2872,0,0,1,3
6,1,7,1438,0,0,1,1
6,1,8,1384,1,1,1,3
6,1,9,800,1,1,1,2
6,1,10,1132,1,1,1,2
6,1,11,1236,1,1,1,2
6,1,12,1788,1,1,1,2
6,1,13,1304,0,0,1,1
6,1,14,1232,0,0,1,1
6,1,15,2214,0,0,1,1
6,1,16,3946,0,0,1,3
6,1,17,732,1,1,1,1
6,1,18,1014,1,1,1,1
6,1,19,882,1,1,1,1
6,1,20,1268,1,1,1,3
6,1,21,1254,1,1,1,3
6,1,22,1236,0,0,1,2
6,1,23,1866,0,0,1,3
6,1,24,4920,0,1,0,2
6,1,25,2400,0,0,1,1
6,1,26,3046,0,0,1,3
6,1,27,1004,1,1,1,1
6,1,28,5818,0,0,1,3
6,1,29,3750,1,1,1,1
6,1,30,1700,0,0,1,2
6,2,1,3226,0,0,1,2
6,2,2,2926,0,0,1,2
6,2,3,1936,0,0,1,2
6,2,4,1166,1,1,1,2
6,2,5,1636,1,1,1,2
6,2,6,1490,0,0,1,2
6,2,7,1310,1,1,1,3
6,2,8,2644,1,1,1,3
6,2,9,1508,1,1,1,1
6,2,10,2206,0,0,1,1
6,2,11,1554,1,1,1,1
6,2,12,1192,1,1,1,2
6,2,13,3882,0,0,1,3
6,2,14,1228,1,1,1,2
6,2,15,1410,1,1,1,3
6,2,16,2430,0,0,1,1
6,2,17,1162,1,1,1,1
6,2,18,3114,0,0,1,2
6,2,19,2280,1,1,1,3
6,2,20,2270,0,0,1,3
6,2,21,2540,0,0,1,3
6,2,22,2350,0,0,1,1
6,2,23,1986,1,1,1,2
6,2,24,2836,0,0,1,3
6,2,25,1470,0,0,1,1
6,2,26,1686,1,1,1,3
6,2,27,1560,1,1,1,1
6,2,28,2940,0,0,1,3
6,2,29,868,1,1,1,1
6,2,30,1072,0,0,1,1
6,3,1,934,1,1,1,2
6,3,2,1860,0,0,1,2
6,3,3,1696,0,0,1,1
6,3,4,1232,1,1,1,3
6,3,5,2968,0,0,1,3
6,3,6,1872,0,0,1,3
6,3,7,990,1,1,1,3
6,3,8,1382,1,1,1,2
6,3,9,6740,0,0,1,2
6,3,10,1722,0,0,1,1
6,3,11,942,1,1,1,1
6,3,12,2162,1,1,1,3
6,3,13,1890,0,0,1,2
6,3,14,1488,1,1,1,1
6,3,15,1068,0,0,1,1
6,3,16,1540,1,1,1,3
6,3,17,1954,0,0,1,3
6,3,18,1136,0,0,1,1
6,3,19,2864,1,1,1,2
6,3,20,1054,1,1,1,1
6,3,21,2264,0,0,1,2
6,3,22,1804,0,0,1,2
6,3,23,2034,1,1,1,2
6,3,24,3198,0,0,1,3
6,3,25,2110,1,1,1,3
6,3,26,1034,1,1,1,1
6,3,27,750,1,1,1,1
6,3,28,1916,0,0,1,3
6,3,29,2638,0,0,1,1
6,3,30,1054,1,1,1,2
6,4,1,1144,1,1,1,2
